curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_369:0000011,FoDM_FoMmsr_kg,,breeding selection,"E1,PH1",Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001010,Forage dry mass,Quality,The total mass of dried forage,,FoDM,,Forage,dry mass,Recommended,,CO_369:0002014,Forage mass measurement,Measurement,"Description: Record the mass of forage material

 Materials: digital scale;

 Dependent_on:

 Protocol:
 1. Harvest forage material either by hand or with a forage harvester.
 2. For fresh forage mass measurement, place the forage sample on the scale at the time of or shortly after harvesting and record the weight.
 3. For dry forage mass measurement, dry the forage to constant weight in a drying oven, place the material on a scale, and record the weight.",,,CO_369:0003015,kilogram,Numerical,,,,UO:0000009,,,,,,,,,,
,CO_369:0000012,FoDM_PctDMcmp_%,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001011,Forage dry matter,Quality,The percentage of dry matter found in fresh forage,,FoDM,,Forage,dry matter,Recommended,,CO_369:0002046,Percent dry matter computation,Computation,"Description: Compute the dry matter percentage of a sample

 Materials:

 Dependent_on: Forage fresh mass msr [kg], Forage dry mass msr [kg] | Forage subsample fresh mass msr [kg], Forage subsample dry mass msr [kg]

 Protocol:
 1. Divide the dry biomass by the fresh biomass and multiply by 100 to get the percent dry matter of either a sample of subsample of forage.",frac{dry_mass}{fresh_mass}*100,,CO_369:0003001,percent,Numerical,,,,UO:0000187,,,,,,,,,,
,CO_369:0000013,FoFM_FoMmsr_kg,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001012,Forage fresh mass,Quality,The total mass of fresh forage,,FoFM,,Forage,fresh mass,Recommended,,CO_369:0002014,Forage mass measurement,Measurement,"Description: Record the mass of forage material

 Materials: digital scale;

 Dependent_on:

 Protocol:
 1. Harvest forage material either by hand or with a forage harvester.
 2. For fresh forage mass measurement, place the forage sample on the scale at the time of or shortly after harvesting and record the weight.
 3. For dry forage mass measurement, dry the forage to constant weight in a drying oven, place the material on a scale, and record the weight.",,,CO_369:0003015,kilogram,Numerical,,,,UO:0000009,,,,,,,,,,
,CO_369:0000014,FoMoiC_MoiCcmp_g/kg,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-16 00:00:00,EN,Sainfoin,CO_369:0001013,Forage moisture content,Quality,The total moisture content calculated in fresh forage.,,FoMoiC,,Forage,moisture content,Recommended,,CO_369:0002033,Moisture content computation,Computation,"Description: Record the moisture content of a forage sample

 Materials:

 Dependent_on: Forage dry mass [kg], Forage fresh mass [kg] | Forage subsample dry mass [g], Forage subsample fresh mass [kg]

 Protocol:
 1. Sample forage according to your sampling protocol.
 2. Weigh both the fresh weight of the forage as well as the dried weight of the whole sample, or if a large quantity, just a subsample.
 3. Find the difference between the fresh mass and the dry mass and divide by the fresh mass.
 4. Multiply by 1000 if expressing as g/kg or leave as is to express as g/g or kg/kg.",frac{fresh_mass - dry_mass}{fresh_mass}*1000,,CO_369:0003008,gram per kilogram,Numerical,,,,UO:0000021/UO:0000009,,,,,,,,,,
,CO_369:0000015,FoNDFC_NDFmsr_g/kg,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001014,Forage NDF Content,Quality,The total forage fiber content as determined by the neutral detergent fiber method.,,FoNDFC,,Forage,NDF Content,Recommended,,CO_369:0002034,Neutral detergent fiber measurement,Measurement,"Description: Determination of forage fiber content by the neutral detergent method.

 Materials:

 Dependent_on:

 Protocol:
 1. See https://www.journalofdairyscience.org/article/S0022-0302(91)78551-2/pdf",,"SYMPOSIUM: CARBOHYDRATE METHODOLOGY, METABOLISM,
 AND NUTRITIONAL IMPLICATIONS IN DAIRY CAlTLE. Van SOest et al. J Dairy Sci. 1991 Oct;74(10):3583-97. doi: 10.3168/jds.S0022-0302(91)78551-2. https://www.journalofdairyscience.org/article/S0022-0302(91)78551-2/pdf",CO_369:0003008,gram per kilogram,Numerical,,,,UO:0000021/UO:0000009,,,,,,,,,,
,CO_369:0000016,FoSDM_FoSMmsr_kg,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001015,Forage subsample dry mass,Agronomic,The total dry mass recorded on a subsample of the entire biomass,,FoSDM,,Forage,subsample dry mass,Recommended,,CO_369:0002015,Forage subsample mass measurement,Measurement,"Description: Record the mass of a forage subsample.

 Materials: digital scale;

 Dependent_on:

 Protocol:
 1. Select a subsample of forage from a larger pool of forage
 2. For fresh forage mass measurement, place the subsample on the scale and record the weight at the time of or shortly after harvesting.
 3. For dry forage mass measurement, dry the subsample in a drying oven until constant weight, place the material on a scale, and record the weight.",,,CO_369:0003015,kilogram,Numerical,,,,UO:0000009,,,,,,,,,,
,CO_369:0000017,FoSFM_FoSMmsr_kg,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001016,Forage subsample fresh mass,Agronomic,The total fresh mass recorded on a subsample of the total biomass,,FoSFM,,Forage,subsample fresh mass,Recommended,,CO_369:0002015,Forage subsample mass measurement,Measurement,"Description: Record the mass of a forage subsample.

 Materials: digital scale;

 Dependent_on:

 Protocol:
 1. Select a subsample of forage from a larger pool of forage
 2. For fresh forage mass measurement, place the subsample on the scale and record the weight at the time of or shortly after harvesting.
 3. For dry forage mass measurement, dry the subsample in a drying oven until constant weight, place the material on a scale, and record the weight.",,,CO_369:0003015,kilogram,Numerical,,,,UO:0000009,,,,,,,,,,
,CO_369:0000018,FoYld_FoYldArcmp_kg/m2,,,"E1,PH1",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-06-23 00:00:00,EN,Sainfoin,CO_369:0001017,Forage yield,Agronomic,The total mass of forage harvested or sampled relative to some other value,,FoYld,,Forage,yield,Recommended,,CO_369:0002016,Forage yield per area computation,Computation,"Description: Calculate the total mass of forage harvested per unit area.

 Materials: tape measure; scale;

 Dependent_on: Forage fresh mass msr [kg] | Forage dry mass msr [kg]; Plot area msr [m2];

 Protocol:
 1. Record the weight for forage fresh mass or forage dry mass.
 2. Divide the mass by the total area of the harvested plot.",,,CO_369:0003017,kilogram per square meter,Numerical,,,,UO:0000086,,,,,,,,,,
,CO_369:0000019,InfL_InfLmsr_mm,,,"P3,P2",Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-09-20 00:00:00,EN,Sainfoin,CO_369:0001018,Inflorescence length,Morphological,The total length of the inflorescence usually measured from the proximal end of the peduncle to the distal end of the growing apex,,InfL,,Inflorescence,length,Recommended,,CO_369:0002017,Inflorescence length measurement,Measurement,"Description: Record the average inflorescence length

 Materials: metric ruler or tape measure

 Dependent_on: Inflorescence number cnt [n]

 Protocol:
 1. Sample inflorescences according to your sampling protocol
 2. Measure each inflorescence by laying it out on a flat surface and recording the length in mm from the proximal end of the peduncle to the distal end of raceme.
 3. If measuring one inflorescence, report the length. If measuring multiple, report the average length of all inflorescences measured.",,,CO_369:0003021,millimeter,Numerical,,,,UO:0000016,,,,,,,,,,
,CO_369:0000020,InfN_InfNcnt_n,,,F2,Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-06-14 00:00:00,EN,Sainfoin,CO_369:0001019,Inflorescence number,Agronomic,The total number of inflorescences observed or sampled,,InfN,,Inflorescence,number,Recommended,,CO_369:0002018,Inflorescence number counting,Counting,"Description: Record the total number of inflorescences

 Materials:

 Dependent_on:

 Protocol:
 1. Collect inflorescences according to your sampling protocol
 2. Count the total number of inflorescences.
 3. Express as an integer.",,,CO_369:0003023,number,Numerical,,,,UO:0000189,,,,,,,,,,
,CO_369:0000021,LfChlA_ChlAmsr_mg/g,,,"V1,E1,B1,B2,F1,F2,P1,P2,P3",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-10-26 00:00:00,EN,Sainfoin,CO_369:0001020,Leaflet chlorophyll a content,Agronomic,The total chlorophyll A content in a leaflet,,LfChlA,,Leaflet,chlorophyll a content,Recommended,,CO_369:0002019,Leaf chlorophyll A content measurement,Measurement,"Description: Determine the concentration of chlorophyll A in a leaf sample

 Materials: See protocol

 Dependent_on:

 Protocol:
 1. See protocol in http://www.chem.ucla.edu/dept/Faculty/merchant/pdf/porra_et_al_1989.pdf",,"Determination of accurate extinction coefficients and simultaneous equations for assaying chlorophylls a and b extracted with four different solvents: verification of the concentration of chlorophyll standards by atomic absorption spectroscopy. R.J. Porra, W.A. Thompson, P.E. Kriedmann. Biochimica et Biophysica Acta, 975 (1989) 384-394 http://www.chem.ucla.edu/dept/Faculty/merchant/pdf/porra_et_al_1989.pdf",CO_369:0003020,milligram per gram,Numerical,,,,UO:0000022/UO:0000021,,,,,,,,,,
,CO_369:0000022,LfChlB_ChlBmsr_mg/g,,,"V1,E1,B1,B2,F1,F2,P1,P2,P3",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-10-26 00:00:00,EN,Sainfoin,CO_369:0001021,Leaflet chlorophyll b content,Agronomic,The total chlorophyll B content in a leaflet,,LfChlB,,Leaflet,chlorophyll b content,Recommended,,CO_369:0002020,Leaf chlorophyll B content measurement,Measurement,"Description: Determine the concentration of chlorophyll B in a leaf sample

 Materials: See protocol

 Dependent_on:

 Protocol:
 1. See protocol in http://www.chem.ucla.edu/dept/Faculty/merchant/pdf/porra_et_al_1989.pdf",,"Determination of accurate extinction coefficients and simultaneous equations for assaying chlorophylls a and b extracted with four different solvents: verification of the concentration of chlorophyll standards by atomic absorption spectroscopy. R.J. Porra, W.A. Thompson, P.E. Kriedmann. Biochimica et Biophysica Acta, 975 (1989) 384-394 http://www.chem.ucla.edu/dept/Faculty/merchant/pdf/porra_et_al_1989.pdf",CO_369:0003020,milligram per gram,Numerical,,,,UO:0000022/UO:0000021,,,,,,,,,,
,CO_369:0000023,LfL_LfLmsr_mm,,breeding selection,E1,Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-09-20 00:00:00,EN,Sainfoin,CO_369:0001022,Leaflet length,Morphological,The length of leaflets measured from the proximal margin of the leaflet to the distal margin of the leaf.,,LfL,,Leaflet,length,Recommended,,CO_369:0002022,Leaflet length measurement,Measurement,"Description: Record the average leaflet length

 Materials: metric ruler or tape measure

 Dependent_on:

 Protocol:
 1. Select a compound leaf according to your sampling protocol.
 2. Measure the length of 5 leaflets on each compound leaf - 2 from either side of the compound leaf and the terminal leaflet.
 3. Start at the proximal base of the leaflet margin and measure until the distal margin of the leaf along the central axis.
 4. Record the average length of all 5 leaflets.",,,CO_369:0003021,millimeter,Numerical,,,,UO:0000016,,,,,,,,,,
,CO_369:0000024,LfL_LfLprd_mm,,,E1,Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-09-20 00:00:00,EN,Sainfoin,CO_369:0001022,Leaflet length,Morphological,The length of leaflets measured from the proximal margin of the leaflet to the distal margin of the leaf.,,LfL,,Leaflet,length,Recommended,,CO_369:0002023,Leaflet length prediction,Prediction,"Description: Measure the average leaflet length

 Materials: Image analysis software, OpenCV scripts, etc.

 Dependent_on:

 Protocol:
 1. Select a compound leaf according to your sampling protocol.
 2. Select 5 leaflets on each compound leaf - 2 from either side of the compound leaf and the terminal leaflet.
 3. Lay all 5 leaflets out on a flatbed scanner or photography light table with either a known scale or a scale included in the scene and acquire an image.
 4. Use image processing to extract the length of the rotated bounding box of each leaflet.
 5. Convert from pixels to mm using the known scale.
 6. Report the average length in mm for all 5 leaflets.",,,CO_369:0003021,millimeter,Numerical,,,,UO:0000016,,,,,,,,,,
,CO_369:0000025,LfSPAD_CLSPADmsr_idx,leaf SPAD,breeding selection,E1,Recommended,,"Adana Alparslan Türkeş Science and Technology University - 013z3yn41,The Land Institute - 00jxaym78",Muhammet Sakirgolu - 0000-0002-7024-4348,2022-09-20 00:00:00,EN,Sainfoin,CO_369:0001023,Leaflet SPAD,Agronomic,The SPAD value for a leaflet or group of leaflets.,,LfSPAD,,Leaflet,SPAD,Recommended,,CO_369:0002024,Leaflet SPAD measurement,Measurement,"Description: Measurement of the average SPAD value of leaflets on a compound leaf

 Materials: SPAD meter

 Dependent_on:

 Protocol:
 1. Select a compound leaf according to your sampling protocol.
 2. Take SPAD readings on a total of 5 leaflets on the compound leaf - 2 from either side of the compound leaf and the terminal leaflet.
 3. Record the average SPAD value of all 5 leaflets as the SPAD value for the compound leaf.
 4. See notes in https://pubmed.ncbi.nlm.nih.gov/17342446/",,"Evaluating the relationship between leaf chlorophyll concentration and SPAD-502 chlorophyll meter readings. J Uddling, J Gelang-Alfredsson, K Piikki, H Pleijel. Phoyosynth Res. 2007 Jan; 91(1):37-46. doi: 10.1007/s11120-006-9077-5. https://pubmed.ncbi.nlm.nih.gov/17342446/",CO_369:0003014,index,Numerical,,,,,,,,,,,,,,
,CO_369:0000026,LfChl_ChlTotmsr_mg/g,,,"V1,E1,B1,B2,F1,F2,P1,P2,P3",Recommended,,The Land Institute - 00jxaym78,Brandon Schlautman - 0000-0002-9983-259X,2022-10-26 00:00:00,EN,Sainfoin,CO_369:0001024,Leaflet total chlorophyll content,Agronomic,The total chlorophyll content in a leaflet,,LfChl,,Leaflet,total chlorophyll content,Recommended,,CO_369:0002021,Leaf total chlorophyll content measurement,Measurement,"Description: Determine the concentration of total chlorophyll in a leaf sample

 Materials: See protocol

 Dependent_on:

 Protocol:
 1. See protocol in http://www.chem.ucla.edu/dept/Faculty/merchant/pdf/porra_et_al_1989.pdf",,"Determination of accurate extinction coefficients and simultaneous equations for assaying chlorophylls a and b extracted with four different solvents: verification of the concentration of chlorophyll standards by atomic absorption spectroscopy. R.J. Porra, W.A. Thompson, P.E. Kriedmann. Biochimica et Biophysica Acta, 975 (1989) 384-394 http://www.chem.ucla.edu/dept/Faculty/merchant/pdf/porra_et_al_1989.pdf",CO_369:0003020,milligram per gram,Numerical,,,,UO:0000022/UO:0000021,,,,,,,,,,
,CO_369:0000027,LfW_LfWmsr_mm,,,E1,Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-09-20 00:00:00,EN,Sainfoin,CO_369:0001025,Leaflet width,Morphological,"The width of a leaflet, orthogonal to the main leaflet axis when measured at the widest point.",,LfW,,Leaflet,width,Recommended,,CO_369:0002025,Leaflet width measurement,Measurement,"Description: Record the average leaflet width

 Materials: metric ruler or tape measure

 Dependent_on:

 Protocol:
 1. Select a compound leaf according to you sampling protocol
 2. Measure the length of 5 leaflets on the compound leaf - 2 from either side of the compound leaf and the terminal leaflet.
 3. Starting at the widest portion of the leaflet, measure from one leaflet margin to the margin on the opposite edge, orthogonal to the central axis.
 4. Record the average width of all 5 leaflets.",,,CO_369:0003021,millimeter,Numerical,,,,UO:0000016,,,,,,,,,,
,CO_369:0000028,LfW_LfWprd_mm,,,E1,Recommended,,"The Land Institute - 00jxaym78,Adana Alparslan Türkeş Science and Technology University - 013z3yn41","Brandon Schlautman - 0000-0002-9983-259X,Muhammet Sakirgolu - 0000-0002-7024-4348",2022-09-21 00:00:00,EN,Sainfoin,CO_369:0001025,Leaflet width,Morphological,"The width of a leaflet, orthogonal to the main leaflet axis when measured at the widest point.",,LfW,,Leaflet,width,Recommended,,CO_369:0002026,Leaflet width prediction,Prediction,"Description: Measure the average leaflet width

 Materials: Image analysis software, OpenCV scripts, etc.

 Dependent_on:

 Protocol:
 1. Select a compound leaf according to your sampling protocol.
 2. Select 5 leaflets on each compound leaf - 2 from either side of the compound leaf and the terminal leaflet.
 3. Lay all 5 leaflets out on a flatbed scanner or photography light table with either a known scale or a scale included in the scene and acquire an image.
 4. Use image processing to extract the width of the rotated bounding box of each leaflet.
 5. Convert from pixels to mm using the known scale.
 6. Report the average width in mm for all 5 leaflets.",,,CO_369:0003021,millimeter,Numerical,,,,UO:0000016,,,,,,,,,,
